Customer_ID,Occupation,Income level,YoB,Gender,Membership_Tier
585,Student,2-5M,2005.0,Female,Silver
586,Student,2-5M,2002.0,Male,Standard
587,Office Worker,10-20M,1985.0,Male,Silver
588,Director,20-50M,1990.0,Female,Gold
589,Student,2-5M,2004.0,Female,Standard
590,Student,< 2M,2004.0,Female,Standard
591,Student,< 2M,2001.0,Female,Standard
592,Student,2-5M,2004.0,Female,Standard
593,Director,20-50M,1979.0,Male,Diamond
594,Specialist,> 50M,1990.0,Female,Diamond
595,Student,2-5M,2002.0,Female,Standard
596,Business Owner,> 50M,1975.0,Male,Gold
597,Student,2-5M,2003.0,Female,Standard
598,Manager,10-20M,1986.0,Female,Silver
599,Office Worker,20-50M,1993.0,Female,Silver
600,Office Worker,20-50M,1985.0,Female,Gold
601,Student,2-5M,2000.0,Female,Silver
602,Specialist,> 50M,1982.0,Male,Diamond
603,Student,2-5M,2001.0,Female,Standard
604,Office Worker,20-50M,1989.0,Male,Standard
605,Office Worker,10-20M,1986.0,Male,Silver
606,Student,< 2M,2002.0,Male,Standard
607,Student,< 2M,2001.0,Female,Standard
608,Office Worker,5-10M,1988.0,Female,Standard
609,Student,< 2M,2005.0,Female,Standard
610,Student,< 2M,2003.0,Female,Standard
611,Director,> 50M,1975.0,Female,Gold
612,Freelancer,20-50M,1995.0,Female,Silver
613,Office Worker,10-20M,1991.0,Male,Gold
614,Specialist,> 50M,1981.0,Male,Diamond
615,Office Worker,10-20M,1989.0,Male,Standard
616,Freelancer,20-50M,1985.0,Male,Gold
617,Housewife,> 50M,1980.0,Male,Diamond
618,Freelancer,20-50M,1987.0,Female,Silver
619,Housewife,20-50M,1982.0,Male,Gold
620,Student,< 2M,2004.0,Male,Standard
621,Student,< 2M,2005.0,Male,Standard
622,Office Worker,10-20M,1994.0,Female,Silver
623,Office Worker,10-20M,1993.0,Female,Silver
624,Office Worker,20-50M,1985.0,Female,Standard
625,Student,< 2M,2004.0,Female,Standard
626,Freelancer,10-20M,1994.0,Female,Gold
627,Office Worker,10-20M,1988.0,Female,Standard
628,Student,< 2M,2002.0,Female,Standard
629,Housewife,> 50M,1979.0,Female,Diamond
630,Student,2-5M,2003.0,Female,Standard
631,Student,2-5M,2000.0,Female,Standard
632,Office Worker,5-10M,1989.0,Female,Silver
633,Freelancer,20-50M,1994.0,Male,Gold
634,Office Worker,20-50M,1987.0,Female,Standard
635,Specialist,> 50M,1989.0,Male,Gold
636,Office Worker,20-50M,1987.0,Female,Silver
637,Manager,20-50M,1985.0,Male,Standard
638,Office Worker,20-50M,1990.0,Female,Standard
639,Office Worker,5-10M,1997.0,Female,Standard
640,Student,< 2M,2000.0,Female,Standard
641,Specialist,20-50M,1994.0,Female,Gold
642,Manager,10-20M,1996.0,Female,Gold
643,Student,< 2M,2004.0,Female,Standard
644,Student,< 2M,2005.0,Female,Silver
645,Director,20-50M,1990.0,Female,Gold
646,Manager,10-20M,1988.0,Female,Silver
647,Student,2-5M,2003.0,Male,Silver
648,Office Worker,10-20M,1992.0,Female,Standard
649,Student,2-5M,2003.0,Male,Standard
650,Office Worker,20-50M,1990.0,Male,Gold
651,Director,20-50M,1991.0,Female,Diamond
652,Manager,20-50M,1987.0,Female,Standard
653,Office Worker,10-20M,1996.0,Male,Silver
654,Office Worker,10-20M,1991.0,Female,Silver
655,Office Worker,10-20M,1987.0,Male,Silver
656,Student,< 2M,2002.0,Female,Standard
657,Director,> 50M,1985.0,Female,Gold
658,Business Owner,> 50M,1976.0,Female,Diamond
659,Housewife,20-50M,1975.0,Female,Diamond
660,Student,2-5M,2005.0,Male,Silver
661,Business Owner,20-50M,1991.0,Female,Diamond
662,Office Worker,10-20M,1997.0,Female,Standard
663,Student,< 2M,2000.0,Female,Standard
664,Freelancer,5-10M,1998.0,Female,Silver
665,Office Worker,20-50M,1993.0,Female,Gold
666,Business Owner,20-50M,1975.0,Male,Gold
667,Freelancer,10-20M,1992.0,Male,Standard
668,Student,< 2M,2002.0,Female,Standard
669,Freelancer,10-20M,1987.0,Male,Standard
670,Freelancer,10-20M,1997.0,Female,Gold
671,Freelancer,20-50M,1998.0,Female,Standard
672,Freelancer,20-50M,1995.0,Male,Standard
673,Office Worker,5-10M,1986.0,Female,Standard
674,Student,< 2M,2001.0,Female,Silver
675,Housewife,20-50M,1976.0,Female,Diamond
676,Student,< 2M,2003.0,Male,Standard
677,Student,< 2M,2000.0,Male,Standard
678,Office Worker,20-50M,1987.0,Female,Standard
679,Freelancer,20-50M,1997.0,Male,Silver
680,Office Worker,5-10M,1988.0,Male,Standard
681,Business Owner,> 50M,1991.0,Female,Diamond
682,Office Worker,20-50M,1987.0,Female,Standard
683,Specialist,20-50M,1978.0,Female,Gold
684,Office Worker,10-20M,1993.0,Male,Gold
685,Student,2-5M,2002.0,Male,Standard
686,Office Worker,20-50M,1997.0,Male,Silver
687,Housewife,20-50M,1986.0,Female,Gold
688,Business Owner,> 50M,1984.0,Male,Diamond
689,Freelancer,20-50M,1996.0,Male,Standard
690,Freelancer,20-50M,1997.0,Male,Standard
691,Student,< 2M,2004.0,Female,Silver
692,Business Owner,> 50M,1984.0,Female,Gold
693,Office Worker,10-20M,1995.0,Female,Gold
694,Freelancer,10-20M,1994.0,Male,Gold
695,Business Owner,20-50M,1989.0,Female,Gold
696,Student,< 2M,2001.0,Female,Standard
697,Student,< 2M,2002.0,Female,Standard
698,Office Worker,10-20M,1986.0,Female,Gold
699,Specialist,> 50M,1985.0,Male,Diamond
700,Student,< 2M,2004.0,Female,Standard
701,Student,2-5M,2000.0,Female,Standard
702,Freelancer,10-20M,1992.0,Male,Gold
703,Business Owner,> 50M,1981.0,Male,Diamond
704,Office Worker,5-10M,1991.0,Female,Silver
705,Student,< 2M,2000.0,Male,Standard
706,Business Owner,20-50M,1984.0,Female,Diamond
707,Student,< 2M,2001.0,Female,Standard
708,Student,2-5M,2004.0,Male,Standard
709,Freelancer,20-50M,1985.0,Female,Standard
710,Student,< 2M,2003.0,Male,Standard
711,Office Worker,20-50M,1990.0,Male,Gold
712,Student,< 2M,2000.0,Female,Standard
713,Office Worker,20-50M,1990.0,Female,Silver
714,Student,< 2M,2005.0,Male,Standard
715,Student,< 2M,2003.0,Male,Silver
716,Student,2-5M,2003.0,Female,Standard
717,Freelancer,20-50M,1993.0,Male,Silver
718,Business Owner,20-50M,1993.0,Female,Gold
719,Office Worker,5-10M,1996.0,Male,Silver
720,Manager,10-20M,1994.0,Female,Silver
721,Director,> 50M,1992.0,Male,Gold
722,Student,< 2M,2002.0,Female,Standard
723,Office Worker,20-50M,1995.0,Female,Silver
724,Student,< 2M,2002.0,Female,Standard
725,Student,2-5M,2000.0,Female,Silver
726,Office Worker,10-20M,1992.0,Male,Standard
727,Office Worker,5-10M,1991.0,Female,Standard
728,Housewife,20-50M,1976.0,Female,Diamond
729,Office Worker,5-10M,1997.0,Female,Silver
730,Office Worker,5-10M,1991.0,Female,Silver
731,Manager,10-20M,1989.0,Male,Gold
732,Office Worker,10-20M,1986.0,Male,Silver
733,Freelancer,10-20M,1994.0,Female,Gold
734,Office Worker,20-50M,1997.0,Male,Standard
735,Office Worker,20-50M,1996.0,Female,Gold
736,Office Worker,10-20M,1989.0,Female,Standard
737,Student,< 2M,2003.0,Female,Standard
738,Student,< 2M,2002.0,Male,Standard
739,Student,2-5M,2004.0,Female,Standard
740,Office Worker,20-50M,1985.0,Male,Silver
741,Manager,10-20M,1995.0,Female,Standard
742,Office Worker,5-10M,1994.0,Male,Standard
743,Business Owner,20-50M,1981.0,Female,Diamond
744,Office Worker,10-20M,1990.0,Female,Standard
745,Student,< 2M,2004.0,Female,Silver
746,Student,2-5M,2004.0,Male,Standard
747,Business Owner,> 50M,1988.0,Male,Diamond
748,Office Worker,10-20M,1986.0,Male,Silver
749,Office Worker,20-50M,1996.0,Female,Standard
750,Student,< 2M,2004.0,Male,Silver
751,Office Worker,20-50M,1985.0,Male,Gold
752,Student,2-5M,2003.0,Male,Standard
753,Office Worker,10-20M,1997.0,Female,Silver
754,Housewife,> 50M,1985.0,Female,Gold
755,Student,< 2M,2004.0,Female,Standard
756,Business Owner,> 50M,1975.0,Female,Gold
757,Student,< 2M,2003.0,Male,Standard
758,Office Worker,5-10M,1985.0,Female,Silver
759,Manager,20-50M,1985.0,Female,Silver
760,Student,2-5M,2000.0,Female,Standard
761,Freelancer,5-10M,1988.0,Female,Standard
762,Student,< 2M,2000.0,Female,Standard
763,Office Worker,5-10M,1996.0,Female,Silver
764,Office Worker,20-50M,1998.0,Female,Silver
765,Freelancer,5-10M,1989.0,Female,Standard
766,Manager,5-10M,1998.0,Female,Silver
767,Manager,5-10M,1989.0,Male,Silver
768,Freelancer,5-10M,1995.0,Female,Silver
769,Office Worker,5-10M,1985.0,Male,Silver
770,Manager,20-50M,1997.0,Male,Silver
771,Freelancer,10-20M,1996.0,Female,Standard
772,Office Worker,5-10M,1995.0,Female,Standard
773,Student,2-5M,2004.0,Male,Standard
774,Office Worker,20-50M,1990.0,Male,Silver
775,Office Worker,10-20M,1987.0,Female,Standard
776,Student,2-5M,2004.0,Male,Standard
777,Office Worker,10-20M,1988.0,Male,Gold
778,Office Worker,20-50M,1989.0,Female,Silver
779,Specialist,> 50M,1994.0,Female,Gold
780,Business Owner,> 50M,1979.0,Female,Diamond
781,Office Worker,20-50M,1996.0,Female,Silver
782,Office Worker,10-20M,1997.0,Female,Standard
783,Office Worker,10-20M,1988.0,Female,Standard
784,Office Worker,20-50M,1988.0,Female,Gold
785,Business Owner,20-50M,1978.0,Female,Diamond
786,Freelancer,10-20M,1994.0,Female,Standard
787,Office Worker,20-50M,1997.0,Female,Standard
788,Manager,20-50M,1985.0,Female,Standard
789,Freelancer,20-50M,1986.0,Female,Standard
790,Student,2-5M,2004.0,Male,Standard
791,Student,2-5M,2000.0,Male,Silver
792,Student,< 2M,2002.0,Male,Standard
793,Student,2-5M,2000.0,Male,Standard
794,Student,< 2M,2004.0,Male,Standard
795,Manager,10-20M,1986.0,Male,Standard
796,Director,> 50M,1988.0,Female,Gold
797,Freelancer,10-20M,1986.0,Male,Gold
798,Student,< 2M,2002.0,Female,Silver
799,Director,20-50M,1977.0,Female,Gold
800,Student,2-5M,2002.0,Male,Silver
801,Office Worker,20-50M,1994.0,Male,Standard
802,Office Worker,20-50M,1985.0,Male,Gold
803,Student,2-5M,2001.0,Male,Standard
804,Specialist,20-50M,1992.0,Female,Gold
805,Office Worker,10-20M,1994.0,Female,Silver
806,Student,< 2M,2003.0,Female,Standard
807,Student,2-5M,2004.0,Female,Silver
808,Manager,10-20M,1998.0,Male,Gold
809,Office Worker,5-10M,1992.0,Female,Silver
810,Office Worker,5-10M,1985.0,Female,Standard
811,Housewife,20-50M,1992.0,Female,Gold
812,Freelancer,20-50M,1998.0,Male,Silver
813,Manager,10-20M,1992.0,Female,Standard
814,Freelancer,10-20M,1985.0,Male,Gold
815,Office Worker,10-20M,1998.0,Male,Gold
816,Specialist,20-50M,1978.0,Female,Gold
817,Office Worker,10-20M,1994.0,Male,Standard
818,Student,< 2M,2003.0,Female,Standard
819,Student,2-5M,2001.0,Female,Standard
820,Student,< 2M,2003.0,Male,Standard
821,Office Worker,20-50M,1987.0,Male,Silver
822,Student,< 2M,2004.0,Female,Silver
823,Student,2-5M,2001.0,Female,Standard
824,Student,< 2M,2003.0,Female,Standard
825,Office Worker,20-50M,1993.0,Female,Silver
826,Housewife,20-50M,1977.0,Male,Diamond
827,Freelancer,10-20M,1992.0,Male,Silver
828,Student,< 2M,2000.0,Male,Standard
829,Office Worker,5-10M,1986.0,Female,Standard
830,Office Worker,20-50M,1988.0,Female,Standard
831,Student,2-5M,2002.0,Male,Standard
832,Business Owner,> 50M,1984.0,Male,Diamond
833,Director,20-50M,1990.0,Female,Gold
834,Specialist,20-50M,1977.0,Female,Gold
835,Manager,20-50M,1992.0,Female,Gold
836,Student,2-5M,2001.0,Male,Silver
837,Student,2-5M,2000.0,Female,Standard
838,Student,2-5M,2004.0,Female,Standard
839,Office Worker,5-10M,1996.0,Female,Standard
840,Freelancer,20-50M,1997.0,Male,Standard
841,Freelancer,5-10M,1993.0,Male,Standard
842,Freelancer,10-20M,1991.0,Male,Standard
843,Office Worker,10-20M,1985.0,Female,Silver
844,Student,2-5M,2002.0,Female,Standard
845,Office Worker,20-50M,1992.0,Female,Silver
846,Student,< 2M,2001.0,Male,Standard
847,Freelancer,20-50M,1998.0,Male,Silver
848,Specialist,> 50M,1993.0,Male,Gold
849,Director,20-50M,1994.0,Female,Diamond
850,Freelancer,10-20M,1996.0,Female,Silver
851,Housewife,> 50M,1989.0,Female,Diamond
852,Business Owner,20-50M,1979.0,Female,Gold
853,Student,< 2M,2002.0,Male,Standard
854,Housewife,> 50M,1985.0,Female,Gold
855,Office Worker,20-50M,1985.0,Male,Gold
856,Student,2-5M,2005.0,Female,Silver
857,Director,> 50M,1983.0,Female,Diamond
858,Office Worker,10-20M,1993.0,Male,Standard
859,Office Worker,20-50M,1992.0,Male,Standard
860,Manager,20-50M,1988.0,Male,Standard
861,Office Worker,20-50M,1994.0,Male,Gold
862,Student,< 2M,2005.0,Female,Standard
863,Office Worker,20-50M,1998.0,Female,Silver
864,Office Worker,5-10M,1996.0,Female,Standard
865,Student,< 2M,2001.0,Female,Standard
866,Student,< 2M,2001.0,Female,Standard
867,Office Worker,10-20M,1995.0,Male,Standard
868,Manager,5-10M,1988.0,Male,Gold
869,Office Worker,10-20M,1998.0,Female,Standard
870,Business Owner,20-50M,1987.0,Female,Gold
871,Office Worker,20-50M,1988.0,Female,Standard
872,Office Worker,20-50M,1990.0,Male,Silver
873,Student,< 2M,2003.0,Male,Standard
874,Office Worker,5-10M,1986.0,Female,Gold
875,Housewife,> 50M,1985.0,Female,Diamond
876,Office Worker,20-50M,1988.0,Female,Silver
877,Office Worker,5-10M,1988.0,Female,Silver
878,Office Worker,10-20M,1992.0,Female,Silver
879,Student,< 2M,2002.0,Male,Standard
880,Student,2-5M,2005.0,Male,Standard
881,Freelancer,5-10M,1986.0,Male,Silver
882,Student,2-5M,2005.0,Male,Standard
883,Office Worker,10-20M,1992.0,Female,Silver
884,Manager,10-20M,1996.0,Female,Gold
885,Business Owner,> 50M,1988.0,Male,Gold
886,Office Worker,10-20M,1994.0,Male,Standard
887,Office Worker,20-50M,1995.0,Female,Silver
888,Office Worker,20-50M,1986.0,Male,Silver
889,Student,< 2M,2002.0,Female,Standard
890,Director,20-50M,1975.0,Female,Diamond
891,Office Worker,10-20M,1993.0,Male,Gold
892,Business Owner,20-50M,1983.0,Female,Diamond
893,Office Worker,10-20M,1993.0,Female,Silver
894,Office Worker,20-50M,1990.0,Male,Silver
895,Student,< 2M,2005.0,Female,Standard
896,Student,2-5M,2000.0,Female,Standard
897,Specialist,20-50M,1987.0,Female,Gold
898,Office Worker,5-10M,1994.0,Female,Standard
899,Director,20-50M,1976.0,Male,Gold
900,Office Worker,20-50M,1996.0,Male,Gold
901,Student,2-5M,2005.0,Male,Standard
902,Office Worker,20-50M,1989.0,Male,Gold
903,Student,2-5M,2005.0,Male,Standard
904,Office Worker,20-50M,1991.0,Male,Silver
905,Student,2-5M,2004.0,Male,Standard
906,Student,< 2M,2000.0,Male,Standard
907,Office Worker,20-50M,1997.0,Female,Standard
908,Freelancer,5-10M,1992.0,Male,Silver
909,Student,2-5M,2003.0,Female,Standard
910,Office Worker,20-50M,1992.0,Female,Standard
911,Specialist,20-50M,1978.0,Female,Gold
912,Freelancer,20-50M,1987.0,Female,Standard
913,Business Owner,20-50M,1990.0,Female,Gold
914,Housewife,> 50M,1984.0,Female,Diamond
915,Business Owner,20-50M,1980.0,Male,Gold
916,Office Worker,5-10M,1987.0,Male,Standard
917,Student,2-5M,2001.0,Female,Silver
918,Manager,5-10M,1989.0,Female,Silver
919,Office Worker,10-20M,1989.0,Female,Gold
920,Manager,20-50M,1986.0,Female,Standard
921,Student,< 2M,2005.0,Male,Standard
922,Student,2-5M,2003.0,Female,Standard
923,Director,20-50M,1983.0,Female,Gold
924,Student,2-5M,2003.0,Female,Standard
925,Office Worker,20-50M,1989.0,Female,Gold
926,Student,2-5M,2000.0,Female,Standard
927,Student,2-5M,2001.0,Female,Standard
928,Office Worker,20-50M,1985.0,Female,Silver
929,Office Worker,20-50M,1995.0,Female,Gold
930,Office Worker,20-50M,1991.0,Female,Standard
931,Manager,10-20M,1998.0,Female,Silver
932,Student,2-5M,2004.0,Male,Standard
933,Director,20-50M,1976.0,Female,Gold
934,Business Owner,20-50M,1975.0,Male,Gold
935,Office Worker,10-20M,1995.0,Female,Silver
936,Student,< 2M,2003.0,Male,Standard
937,Student,< 2M,2004.0,Female,Standard
938,Office Worker,5-10M,1991.0,Male,Silver
939,Student,< 2M,2001.0,Male,Standard
940,Office Worker,20-50M,1985.0,Female,Gold
941,Housewife,20-50M,1986.0,Male,Diamond
942,Office Worker,5-10M,1987.0,Male,Gold
943,Office Worker,5-10M,1992.0,Male,Silver
944,Director,20-50M,1990.0,Female,Gold
945,Business Owner,20-50M,1976.0,Female,Diamond
946,Student,< 2M,2001.0,Female,Standard
947,Housewife,20-50M,1987.0,Male,Gold
948,Office Worker,20-50M,1997.0,Female,Standard
949,Student,< 2M,2000.0,Female,Standard
950,Specialist,20-50M,1982.0,Female,Gold
951,Office Worker,5-10M,1995.0,Female,Standard
952,Student,2-5M,2002.0,Female,Standard
953,Director,> 50M,1975.0,Male,Gold
954,Office Worker,10-20M,1993.0,Male,Standard
955,Office Worker,20-50M,1987.0,Female,Silver
956,Office Worker,20-50M,1998.0,Female,Standard
957,Office Worker,20-50M,1990.0,Female,Gold
958,Office Worker,10-20M,1990.0,Female,Standard
959,Office Worker,10-20M,1990.0,Male,Standard
960,Student,2-5M,2005.0,Female,Standard
961,Manager,10-20M,1989.0,Male,Gold
962,Specialist,> 50M,1979.0,Female,Gold
963,Director,> 50M,1984.0,Male,Gold
964,Freelancer,20-50M,1990.0,Female,Silver
965,Student,2-5M,2000.0,Female,Standard
966,Student,2-5M,2004.0,Female,Standard
967,Student,2-5M,2000.0,Male,Standard
968,Student,2-5M,2001.0,Male,Silver
969,Student,2-5M,2003.0,Male,Standard
970,Student,2-5M,2005.0,Male,Standard
971,Specialist,20-50M,1977.0,Male,Diamond
972,Student,2-5M,2005.0,Female,Standard
973,Manager,5-10M,1990.0,Female,Silver
974,Office Worker,5-10M,1994.0,Male,Gold
975,Freelancer,10-20M,1990.0,Male,Gold
976,Business Owner,20-50M,1985.0,Female,Gold
977,Housewife,> 50M,1979.0,Female,Gold
978,Office Worker,10-20M,1997.0,Female,Gold
979,Business Owner,20-50M,1986.0,Female,Gold
980,Business Owner,> 50M,1986.0,Female,Diamond
981,Office Worker,10-20M,1992.0,Female,Gold
982,Business Owner,20-50M,1987.0,Female,Gold
983,Student,2-5M,2002.0,Male,Standard
984,Student,2-5M,2001.0,Female,Silver
985,Office Worker,10-20M,1998.0,Male,Standard
986,Freelancer,5-10M,1995.0,Female,Silver
987,Student,2-5M,2005.0,Male,Standard
988,Manager,5-10M,1990.0,Male,Silver
989,Office Worker,10-20M,1996.0,Male,Silver
990,Office Worker,10-20M,1987.0,Male,Silver
991,Office Worker,10-20M,1991.0,Male,Gold
992,Manager,10-20M,1990.0,Female,Standard
993,Freelancer,5-10M,1998.0,Female,Silver
994,Director,20-50M,1988.0,Female,Gold
995,Office Worker,20-50M,1995.0,Female,Silver
996,Specialist,20-50M,1978.0,Male,Gold
997,Student,2-5M,2005.0,Female,Silver
998,Office Worker,20-50M,1993.0,Female,Standard
999,Student,< 2M,2003.0,Female,Standard
1000,Director,20-50M,1977.0,Female,Gold
1001,Office Worker,20-50M,1988.0,Female,Standard
1002,Student,2-5M,2004.0,Female,Standard
1003,Freelancer,10-20M,1985.0,Female,Silver
1004,Director,> 50M,1991.0,Male,Gold
1005,Freelancer,10-20M,1990.0,Female,Gold
1006,Office Worker,10-20M,1993.0,Male,Silver
1007,Student,< 2M,2004.0,Male,Standard
1008,Housewife,20-50M,1982.0,Male,Diamond
1009,Student,2-5M,2004.0,Female,Standard
1010,Student,2-5M,2000.0,Female,Standard
1011,Office Worker,20-50M,1997.0,Male,Silver
1012,Business Owner,> 50M,1990.0,Female,Gold
1013,Director,20-50M,1985.0,Male,Diamond
1014,Manager,5-10M,1992.0,Male,Silver
1015,Office Worker,20-50M,1986.0,Female,Gold
1016,Student,2-5M,2004.0,Male,Standard
1017,Manager,10-20M,1987.0,Male,Standard
1018,Specialist,> 50M,1979.0,Male,Diamond
1019,Office Worker,20-50M,1992.0,Male,Silver
1020,Freelancer,10-20M,1996.0,Male,Silver
1021,Student,< 2M,2004.0,Male,Standard
1022,Student,< 2M,2000.0,Female,Standard
1023,Student,2-5M,2003.0,Male,Standard
1024,Director,20-50M,1990.0,Female,Diamond
1025,Freelancer,10-20M,1995.0,Female,Silver
1026,Student,2-5M,2001.0,Male,Standard
1027,Student,2-5M,2005.0,Female,Silver
1028,Housewife,20-50M,1983.0,Male,Gold
1029,Housewife,20-50M,1987.0,Male,Gold
1030,Specialist,20-50M,1982.0,Female,Diamond
1031,Office Worker,20-50M,1993.0,Female,Standard
1032,Housewife,> 50M,1979.0,Male,Diamond
1033,Manager,20-50M,1992.0,Male,Gold
1034,Student,2-5M,2002.0,Male,Standard
1035,Office Worker,5-10M,1994.0,Female,Standard
1036,Student,< 2M,2005.0,Female,Silver
1037,Freelancer,20-50M,1985.0,Male,Standard
1038,Manager,10-20M,1987.0,Male,Standard
1039,Student,< 2M,2004.0,Male,Standard
1040,Office Worker,10-20M,1997.0,Female,Silver
1041,Office Worker,10-20M,1995.0,Female,Silver
1042,Office Worker,10-20M,1992.0,Male,Standard
1043,Freelancer,10-20M,1985.0,Male,Standard
1044,Freelancer,20-50M,1996.0,Male,Standard
1045,Office Worker,10-20M,1991.0,Male,Silver
1046,Student,2-5M,2004.0,Female,Standard
1047,Student,< 2M,2005.0,Male,Standard
1048,Freelancer,5-10M,1988.0,Female,Gold
1049,Student,< 2M,2005.0,Female,Standard
1050,Office Worker,20-50M,1996.0,Male,Standard
1051,Student,2-5M,2004.0,Female,Standard
1052,Student,2-5M,2000.0,Male,Standard
1053,Office Worker,10-20M,1991.0,Male,Silver
1054,Office Worker,20-50M,1988.0,Female,Standard
1055,Office Worker,20-50M,1992.0,Female,Silver
1056,Business Owner,> 50M,1983.0,Male,Diamond
1057,Business Owner,> 50M,1980.0,Male,Diamond
1058,Office Worker,20-50M,1996.0,Male,Silver
1059,Office Worker,10-20M,1990.0,Male,Silver
1060,Housewife,> 50M,1976.0,Male,Gold
1061,Director,> 50M,1981.0,Male,Diamond
1062,Housewife,20-50M,1991.0,Female,Diamond
1063,Office Worker,5-10M,1994.0,Female,Standard
1064,Freelancer,10-20M,1994.0,Male,Gold
1065,Office Worker,5-10M,1997.0,Female,Gold
1066,Office Worker,10-20M,1992.0,Male,Gold
1067,Office Worker,20-50M,1996.0,Male,Silver
1068,Manager,20-50M,1985.0,Female,Standard
1069,Freelancer,20-50M,1993.0,Female,Silver
1070,Freelancer,10-20M,1995.0,Male,Silver
1071,Manager,10-20M,1996.0,Female,Gold
1072,Student,2-5M,2000.0,Female,Standard
